Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-05-01 06:00:00,10.033333333333333,60
1503960366,2016-05-01 07:00:00,10.966666666666667,60
1503960366,2016-05-01 08:00:00,11.966666666666667,60
1503960366,2016-05-01 09:00:00,14.3,60
1503960366,2016-05-01 10:00:00,13.0,60
1503960366,2016-05-01 11:00:00,13.766666666666667,60
1503960366,2016-05-01 12:00:00,13.9,60
1503960366,2016-05-01 13:00:00,12.133333333333333,60
1503960366,2016-05-01 14:00:00,19.266666666666666,60
1503960366,2016-05-01 15:00:00,17.133333333333333,60
1503960366,2016-05-01 16:00:00,20.6,60
1503960366,2016-05-01 17:00:00,22.916666666666668,60
1503960366,2016-05-01 18:00:00,33.68333333333333,60
1503960366,2016-05-01 19:00:00,15.133333333333333,60
1503960366,2016-05-01 20:00:00,12.566666666666666,60
1503960366,2016-05-01 21:00:00,18.133333333333333,60
1503960366,2016-05-01 22:00:00,27.0,60
1503960366,2016-05-01 23:00:00,34.13333333333333,60
1503960366,2016-05-02 00:00:00,10.7,60
1503960366,2016-05-02 01:00:00,12.6,60
1503960366,2016-05-02 02:00:00,10.033333333333333,60
1503960366,2016-05-02 03:00:00,10.433333333333334,60
1503960366,2016-05-02 04:00:00,10.0,60
1503960366,2016-05-02 05:00:00,10.0,60
1503960366,2016-05-02 06:00:00,10.033333333333333,60
1503960366,2016-05-02 07:00:00,10.9,60
1503960366,2016-05-02 08:00:00,14.5,60
1503960366,2016-05-02 09:00:00,30.016666666666666,60
1503960366,2016-05-02 10:00:00,17.3,60
1503960366,2016-05-02 11:00:00,16.466666666666665,60
1503960366,2016-05-02 12:00:00,32.333333333333336,60
1503960366,2016-05-02 13:00:00,22.583333333333332,60
1503960366,2016-05-02 14:00:00,15.9,60
1503960366,2016-05-02 15:00:00,16.133333333333333,60
1503960366,2016-05-02 16:00:00,18.566666666666666,60
1503960366,2016-05-02 17:00:00,15.466666666666667,60
1503960366,2016-05-02 18:00:00,14.5,60
1503960366,2016-05-02 19:00:00,15.533333333333333,60
1503960366,2016-05-02 20:00:00,48.983333333333334,60
1503960366,2016-05-02 21:00:00,25.3,60
1503960366,2016-05-02 22:00:00,22.433333333333334,60
1503960366,2016-05-02 23:00:00,16.866666666666667,60
1503960366,2016-05-03 00:00:00,11.5,60
1503960366,2016-05-03 01:00:00,12.3,60
1503960366,2016-05-03 02:00:00,10.466666666666667,60
1503960366,2016-05-03 03:00:00,12.133333333333333,60
1503960366,2016-05-03 04:00:00,10.0,60
1503960366,2016-05-03 05:00:00,10.066666666666666,60
1503960366,2016-05-03 06:00:00,10.566666666666666,60
1503960366,2016-05-03 07:00:00,10.866666666666667,60
1503960366,2016-05-03 08:00:00,13.633333333333333,60
1503960366,2016-05-03 09:00:00,24.383333333333333,60
1503960366,2016-05-03 10:00:00,21.133333333333333,60
1503960366,2016-05-03 11:00:00,15.866666666666667,60
1503960366,2016-05-03 12:00:00,17.2,60
1503960366,2016-05-03 13:00:00,17.733333333333334,60
1503960366,2016-05-03 14:00:00,18.666666666666668,60
1503960366,2016-05-03 15:00:00,28.95,60
1503960366,2016-05-03 16:00:00,21.966666666666665,60
1503960366,2016-05-03 17:00:00,18.933333333333334,60
